source,case,hunk_idx,category,n_removed,n_added,rem_chars,add_chars,word_jaccard,whitespace_only,indent_only,hunk_header
gitanim_history,c47f28da/OBSOLETE_DOCS.md,0,block_delete,88,0,4535,0,0.0,0,0,"@@ -1,88 +0,0 @@"
gitanim_history,c47f28da/100_IMPROVEMENTS.md,0,block_insert,0,956,0,68544,0.0,0,0,"@@ -0,0 +1,956 @@"
gitanim_history,c47f28da/ADOPTION_GUIDE.md,0,block_insert,0,471,0,14715,0.0,0,0,"@@ -0,0 +1,471 @@"
gitanim_history,c47f28da/ANIMATOR_REQUIREMENTS.md,0,block_insert,0,832,0,30853,0.0,0,0,"@@ -0,0 +1,832 @@"
gitanim_history,c47f28da/API_REFERENCE.md,0,block_insert,0,133,0,4616,0.0,0,0,"@@ -0,0 +1,133 @@"
gitanim_history,c47f28da/ARCHITECTURE_ANALYSIS.md,0,block_insert,0,443,0,23078,0.0,0,0,"@@ -0,0 +1,443 @@"
gitanim_history,c47f28da/BINARY_FORMAT_ANALYSIS.md,0,block_insert,0,175,0,5608,0.0,0,0,"@@ -0,0 +1,175 @@"
gitanim_history,c47f28da/COMPLETE_OPTIONS_REFERENCE.md,0,block_insert,0,573,0,14071,0.0,0,0,"@@ -0,0 +1,573 @@"
gitanim_history,c47f28da/CONFIGURATION.md,0,block_insert,0,391,0,11945,0.0,0,0,"@@ -0,0 +1,391 @@"
gitanim_history,c47f28da/CONTROLS.md,0,block_insert,0,284,0,9675,0.0,0,0,"@@ -0,0 +1,284 @@"
gitanim_history,c47f28da/DEBUGGING.md,0,block_insert,0,390,0,12076,0.0,0,0,"@@ -0,0 +1,390 @@"
gitanim_history,c47f28da/DEBUGGING_LAYERS.md,0,block_insert,0,166,0,4473,0.0,0,0,"@@ -0,0 +1,166 @@"
gitanim_history,c47f28da/DESIGN_smooth_cursor_and_distance_speed.md,0,block_insert,0,194,0,7183,0.0,0,0,"@@ -0,0 +1,194 @@"
gitanim_history,c47f28da/DEVELOPER_GUIDE.md,0,block_insert,0,635,0,20337,0.0,0,0,"@@ -0,0 +1,635 @@"
gitanim_history,c47f28da/DIFF_STUDY.md,0,block_insert,0,226,0,8577,0.0,0,0,"@@ -0,0 +1,226 @@"
gitanim_history,c47f28da/NEW_FEATURES.md,0,block_insert,0,173,0,5868,0.0,0,0,"@@ -0,0 +1,173 @@"
gitanim_history,c47f28da/NON_CHAR_OPTIONS.md,0,block_insert,0,281,0,11151,0.0,0,0,"@@ -0,0 +1,281 @@"
gitanim_history,c47f28da/OPTIONS_ANALYSIS.md,0,block_insert,0,268,0,10658,0.0,0,0,"@@ -0,0 +1,268 @@"
gitanim_history,c47f28da/OPTIONS_OVERVIEW.md,0,block_insert,0,299,0,14362,0.0,0,0,"@@ -0,0 +1,299 @@"
gitanim_history,c47f28da/OPTION_ANALYSIS.md,0,block_insert,0,646,0,25957,0.0,0,0,"@@ -0,0 +1,646 @@"
gitanim_history,c47f28da/OPTION_AUDIT.md,0,block_insert,0,130,0,5909,0.0,0,0,"@@ -0,0 +1,130 @@"
gitanim_history,c47f28da/OPTION_COMBINATIONS.md,0,block_insert,0,161,0,4158,0.0,0,0,"@@ -0,0 +1,161 @@"
gitanim_history,c47f28da/PER_LAYER_ADJUSTMENT_REQUIREMENTS.md,0,block_insert,0,536,0,20598,0.0,0,0,"@@ -0,0 +1,536 @@"
gitanim_history,c47f28da/POSTPROCESS_LAYERS.md,0,block_insert,0,150,0,5297,0.0,0,0,"@@ -0,0 +1,150 @@"
gitanim_history,c47f28da/POSTPROCESS_OPERATIONS.md,0,block_insert,0,698,0,29178,0.0,0,0,"@@ -0,0 +1,698 @@"
gitanim_history,c47f28da/POSTPROCESS_OPTIONS.md,0,block_insert,0,98,0,3471,0.0,0,0,"@@ -0,0 +1,98 @@"
gitanim_history,c47f28da/POSTPROCESS_PIPELINE.md,0,block_insert,0,119,0,4389,0.0,0,0,"@@ -0,0 +1,119 @@"
gitanim_history,c47f28da/POSTPROCESS_QUICK_REFERENCE.md,0,block_insert,0,143,0,6240,0.0,0,0,"@@ -0,0 +1,143 @@"
gitanim_history,c47f28da/POSTPROCESS_REDESIGN.md,0,block_insert,0,472,0,16879,0.0,0,0,"@@ -0,0 +1,472 @@"
gitanim_history,c47f28da/POSTPROCESS_TRANSFORMS.md,0,block_insert,0,348,0,11893,0.0,0,0,"@@ -0,0 +1,348 @@"
gitanim_history,c47f28da/PP_LAYER_DELETE_LINE_FIRST.md,0,block_insert,0,83,0,2245,0.0,0,0,"@@ -0,0 +1,83 @@"
gitanim_history,c47f28da/PP_LAYER_OVERWRITE.md,0,block_insert,0,104,0,3402,0.0,0,0,"@@ -0,0 +1,104 @@"
gitanim_history,c47f28da/REQUIREMENTS.md,0,block_insert,0,1234,0,47597,0.0,0,0,"@@ -0,0 +1,1234 @@"
gitanim_history,c47f28da/RESTORING_OLD_FEATURES.md,0,block_insert,0,360,0,13425,0.0,0,0,"@@ -0,0 +1,360 @@"
gitanim_history,c47f28da/TUNE_INTERFACE_ANALYSIS.md,0,block_insert,0,163,0,5722,0.0,0,0,"@@ -0,0 +1,163 @@"
gitanim_history,c47f28da/USER_REQUESTS.md,0,block_insert,0,337,0,15709,0.0,0,0,"@@ -0,0 +1,337 @@"
gitanim_history,c47f28da/VISUAL_GUIDE.md,0,block_insert,0,650,0,30681,0.0,0,0,"@@ -0,0 +1,650 @@"
gitanim_history,c47f28da/architecture.md,0,literal_replace,1,1,309,304,0.865,0,0,"@@ -97,4 +97,4 @@ Same architecture as ad_tmux but written in Perl with:"
gitanim_history,c47f28da/compute.md,0,block_insert,0,9,0,610,0.0,0,0,"@@ -80,6 +80,15 @@ ad_vim --precomputed /tmp/diff.txt old.py new.py"
gitanim_history,c47f28da/compute.md,1,literal_replace,1,1,69,65,0.8,0,0,"@@ -113,7 +122,7 @@ HUNK 5"
gitanim_history,c47f28da/controls.md,0,literal_replace,1,1,309,304,0.865,0,0,"@@ -66,4 +66,4 @@ This shows:"
gitanim_history,c47f28da/examples.md,0,literal_replace,1,1,309,304,0.865,0,0,"@@ -114,4 +114,4 @@ Inside an existing vim session:"
gitanim_history,c47f28da/git-integration.md,0,literal_replace,1,1,309,304,0.865,0,0,"@@ -81,4 +81,4 @@ ad_vim --replay src/main.py src/utils.py src/config.py"
gitanim_history,c47f28da/installation.md,0,block_replace,19,53,655,1167,0.176,0,0,"@@ -1,40 +1,74 @@"
gitanim_history,c47f28da/installation.md,1,block_replace,4,7,109,435,0.192,0,0,"@@ -43,15 +77,18 @@ cp completion/ad_vim.bash /etc/bash_completion.d/ad_vim"
gitanim_history,c47f28da/options.md,0,block_insert,0,61,0,3741,0.0,0,0,"@@ -203,3 +203,64 @@ ad_vim --highlight hunk --dim-unchanged old.py new.py"
gitanim_history,c47f28da/parsers.md,0,word_replace,1,1,45,41,0.667,0,0,"@@ -90,4 +90,4 @@ sub parse_diff {"
gitanim_history,c47f28da/plugin.md,0,literal_replace,1,1,309,304,0.865,0,0,"@@ -67,4 +67,4 @@ let g:diffvim = {"
gitanim_history,c47f28da/quick-start.md,0,literal_replace,1,1,309,304,0.865,0,0,"@@ -80,4 +80,4 @@ The repo includes example file pairs in `tests/tests/examples/`:"
gitanim_history,c47f28da/testing.md,0,literal_replace,1,1,309,304,0.865,0,0,"@@ -71,4 +71,4 @@ perl ad_vim.pl --dry-run tests/tests/examples/01_small_python/old.py tests/tests"
gitanim_history,6cbfe36d/OBSOLETE_DOCS.md,0,block_insert,0,88,0,4535,0.0,0,0,"@@ -0,0 +1,88 @@"
gitanim_history,6cbfe36d/100_IMPROVEMENTS.md,0,block_delete,956,0,68544,0,0.0,0,0,"@@ -1,956 +0,0 @@"
gitanim_history,6cbfe36d/ADOPTION_GUIDE.md,0,block_delete,471,0,14715,0,0.0,0,0,"@@ -1,471 +0,0 @@"
gitanim_history,6cbfe36d/ANIMATOR_REQUIREMENTS.md,0,block_delete,832,0,30853,0,0.0,0,0,"@@ -1,832 +0,0 @@"
gitanim_history,6cbfe36d/API_REFERENCE.md,0,block_delete,133,0,4616,0,0.0,0,0,"@@ -1,133 +0,0 @@"
gitanim_history,6cbfe36d/ARCHITECTURE_ANALYSIS.md,0,block_delete,443,0,23078,0,0.0,0,0,"@@ -1,443 +0,0 @@"
gitanim_history,6cbfe36d/BINARY_FORMAT_ANALYSIS.md,0,block_delete,175,0,5608,0,0.0,0,0,"@@ -1,175 +0,0 @@"
gitanim_history,6cbfe36d/COMPLETE_OPTIONS_REFERENCE.md,0,block_delete,573,0,14071,0,0.0,0,0,"@@ -1,573 +0,0 @@"
gitanim_history,6cbfe36d/CONFIGURATION.md,0,block_delete,391,0,11945,0,0.0,0,0,"@@ -1,391 +0,0 @@"
gitanim_history,6cbfe36d/CONTROLS.md,0,block_delete,284,0,9675,0,0.0,0,0,"@@ -1,284 +0,0 @@"
gitanim_history,6cbfe36d/DEBUGGING.md,0,block_delete,390,0,12076,0,0.0,0,0,"@@ -1,390 +0,0 @@"
gitanim_history,6cbfe36d/DEBUGGING_LAYERS.md,0,block_delete,166,0,4473,0,0.0,0,0,"@@ -1,166 +0,0 @@"
gitanim_history,6cbfe36d/DESIGN_smooth_cursor_and_distance_speed.md,0,block_delete,194,0,7183,0,0.0,0,0,"@@ -1,194 +0,0 @@"
gitanim_history,6cbfe36d/DEVELOPER_GUIDE.md,0,block_delete,635,0,20337,0,0.0,0,0,"@@ -1,635 +0,0 @@"
gitanim_history,6cbfe36d/DIFF_STUDY.md,0,block_delete,226,0,8577,0,0.0,0,0,"@@ -1,226 +0,0 @@"
gitanim_history,6cbfe36d/NEW_FEATURES.md,0,block_delete,173,0,5868,0,0.0,0,0,"@@ -1,173 +0,0 @@"
gitanim_history,6cbfe36d/NON_CHAR_OPTIONS.md,0,block_delete,281,0,11151,0,0.0,0,0,"@@ -1,281 +0,0 @@"
gitanim_history,6cbfe36d/OPTIONS_ANALYSIS.md,0,block_delete,268,0,10658,0,0.0,0,0,"@@ -1,268 +0,0 @@"
gitanim_history,6cbfe36d/OPTIONS_OVERVIEW.md,0,block_delete,299,0,14362,0,0.0,0,0,"@@ -1,299 +0,0 @@"
gitanim_history,6cbfe36d/OPTION_ANALYSIS.md,0,block_delete,646,0,25957,0,0.0,0,0,"@@ -1,646 +0,0 @@"
gitanim_history,6cbfe36d/OPTION_AUDIT.md,0,block_delete,130,0,5909,0,0.0,0,0,"@@ -1,130 +0,0 @@"
gitanim_history,6cbfe36d/OPTION_COMBINATIONS.md,0,block_delete,161,0,4158,0,0.0,0,0,"@@ -1,161 +0,0 @@"
gitanim_history,6cbfe36d/PER_LAYER_ADJUSTMENT_REQUIREMENTS.md,0,block_delete,536,0,20598,0,0.0,0,0,"@@ -1,536 +0,0 @@"
gitanim_history,6cbfe36d/POSTPROCESS_LAYERS.md,0,block_delete,150,0,5297,0,0.0,0,0,"@@ -1,150 +0,0 @@"
gitanim_history,6cbfe36d/POSTPROCESS_OPERATIONS.md,0,block_delete,698,0,29178,0,0.0,0,0,"@@ -1,698 +0,0 @@"
gitanim_history,6cbfe36d/POSTPROCESS_OPTIONS.md,0,block_delete,98,0,3471,0,0.0,0,0,"@@ -1,98 +0,0 @@"
gitanim_history,6cbfe36d/POSTPROCESS_PIPELINE.md,0,block_delete,119,0,4389,0,0.0,0,0,"@@ -1,119 +0,0 @@"
gitanim_history,6cbfe36d/POSTPROCESS_QUICK_REFERENCE.md,0,block_delete,143,0,6240,0,0.0,0,0,"@@ -1,143 +0,0 @@"
gitanim_history,6cbfe36d/POSTPROCESS_REDESIGN.md,0,block_delete,472,0,16879,0,0.0,0,0,"@@ -1,472 +0,0 @@"
gitanim_history,6cbfe36d/POSTPROCESS_TRANSFORMS.md,0,block_delete,348,0,11893,0,0.0,0,0,"@@ -1,348 +0,0 @@"
gitanim_history,6cbfe36d/PP_LAYER_DELETE_LINE_FIRST.md,0,block_delete,83,0,2245,0,0.0,0,0,"@@ -1,83 +0,0 @@"
gitanim_history,6cbfe36d/PP_LAYER_OVERWRITE.md,0,block_delete,104,0,3402,0,0.0,0,0,"@@ -1,104 +0,0 @@"
gitanim_history,6cbfe36d/REQUIREMENTS.md,0,block_delete,1234,0,47597,0,0.0,0,0,"@@ -1,1234 +0,0 @@"
gitanim_history,6cbfe36d/RESTORING_OLD_FEATURES.md,0,block_delete,360,0,13425,0,0.0,0,0,"@@ -1,360 +0,0 @@"
gitanim_history,6cbfe36d/TUNE_INTERFACE_ANALYSIS.md,0,block_delete,163,0,5722,0,0.0,0,0,"@@ -1,163 +0,0 @@"
gitanim_history,6cbfe36d/USER_REQUESTS.md,0,block_delete,337,0,15709,0,0.0,0,0,"@@ -1,337 +0,0 @@"
gitanim_history,6cbfe36d/VISUAL_GUIDE.md,0,block_delete,650,0,30681,0,0.0,0,0,"@@ -1,650 +0,0 @@"
gitanim_history,6cbfe36d/architecture.md,0,literal_replace,1,1,304,309,0.865,0,0,"@@ -97,4 +97,4 @@ Same architecture as ad_tmux but written in Perl with:"
gitanim_history,6cbfe36d/compute.md,0,block_delete,9,0,610,0,0.0,0,0,"@@ -80,15 +80,6 @@ ad_vim --precomputed /tmp/diff.txt old.py new.py"
gitanim_history,6cbfe36d/compute.md,1,literal_replace,1,1,65,69,0.8,0,0,"@@ -122,7 +113,7 @@ HUNK 5"
gitanim_history,6cbfe36d/controls.md,0,literal_replace,1,1,304,309,0.865,0,0,"@@ -66,4 +66,4 @@ This shows:"
gitanim_history,6cbfe36d/examples.md,0,literal_replace,1,1,304,309,0.865,0,0,"@@ -114,4 +114,4 @@ Inside an existing vim session:"
gitanim_history,6cbfe36d/git-integration.md,0,literal_replace,1,1,304,309,0.865,0,0,"@@ -81,4 +81,4 @@ ad_vim --replay src/main.py src/utils.py src/config.py"
gitanim_history,6cbfe36d/installation.md,0,block_replace,53,19,1167,655,0.176,0,0,"@@ -1,74 +1,40 @@"
gitanim_history,6cbfe36d/installation.md,1,block_replace,7,4,435,109,0.192,0,0,"@@ -77,18 +43,15 @@ cp completion/ad_vim.bash /etc/bash_completion.d/ad_vim"
gitanim_history,6cbfe36d/options.md,0,block_delete,61,0,3741,0,0.0,0,0,"@@ -203,64 +203,3 @@ ad_vim --highlight hunk --dim-unchanged old.py new.py"
gitanim_history,6cbfe36d/parsers.md,0,word_replace,1,1,41,45,0.667,0,0,"@@ -90,4 +90,4 @@ sub parse_diff {"
gitanim_history,6cbfe36d/plugin.md,0,literal_replace,1,1,304,309,0.865,0,0,"@@ -67,4 +67,4 @@ let g:diffvim = {"
gitanim_history,6cbfe36d/quick-start.md,0,literal_replace,1,1,304,309,0.865,0,0,"@@ -80,4 +80,4 @@ The repo includes example file pairs in `tests/tests/examples/`:"
gitanim_history,6cbfe36d/testing.md,0,literal_replace,1,1,304,309,0.865,0,0,"@@ -71,4 +71,4 @@ perl ad_vim.pl --dry-run tests/tests/examples/01_small_python/old.py tests/tests"
gitanim_history,d1efd32e/CHANGELOG.md,0,word_replace,1,1,33,32,0.5,0,0,"@@ -11,7 +11,7 @@ and this project adheres to [Semantic Versioning](https://semver.org/spec/v2.0.0"
gitanim_history,d1efd32e/CHANGELOG.md,1,line_replace,1,1,31,26,0.25,0,0,"@@ -90,7 +90,7 @@ animator parses both formats (typed and untyped) for backward compat."
gitanim_history,d1efd32e/CHANGELOG.md,2,word_replace,1,1,34,33,0.6,0,0,"@@ -105,7 +105,7 @@ The C animator supports `--colormap-old FILE` and `--colormap-new FILE`"
gitanim_history,d1efd32e/CHANGELOG.md,3,word_replace,1,1,72,61,0.375,0,0,"@@ -157,7 +157,7 @@ Survivors:"
gitanim_history,d1efd32e/CHANGELOG.md,4,word_replace,1,1,70,64,0.7,0,0,"@@ -174,7 +174,7 @@ The `--tool c|cpp|rust|go` option is gone from both `diffvim` and"
gitanim_history,d1efd32e/CHANGELOG.md,5,block_modify,3,3,188,180,0.714,0,0,"@@ -268,11 +268,11 @@ animator. The Go versions no longer exist."
gitanim_history,d1efd32e/CHANGELOG.md,6,word_replace,1,1,44,43,0.714,0,0,"@@ -306,7 +306,7 @@ animator. The Go versions no longer exist."
gitanim_history,d1efd32e/CHANGELOG.md,7,word_replace,1,1,59,58,0.75,0,0,"@@ -363,7 +363,7 @@ Fix: when `cursorL >= len(lines)`, set `cursorC` to"
gitanim_history,d1efd32e/CHANGELOG.md,8,block_modify,3,3,229,226,0.913,0,0,"@@ -454,11 +454,11 @@ Updated presets to use only unified options:"
gitanim_history,d1efd32e/CHANGELOG.md,9,block_modify,2,2,129,127,0.818,0,0,"@@ -489,9 +489,9 @@ tests/test_viewport.pl (23), tests/test_input_source.pl (14) — 165 new asserti"
gitanim_history,d1efd32e/CHANGELOG.md,10,word_replace,1,1,53,52,0.778,0,0,"@@ -515,7 +515,7 @@ installed."
gitanim_history,d1efd32e/CHANGELOG.md,11,block_modify,8,8,376,342,0.811,0,0,"@@ -535,32 +535,32 @@ removed. Users should now use the compute tools directly:"
gitanim_history,d1efd32e/CHANGELOG.md,12,word_replace,1,1,40,39,0.667,0,0,"@@ -605,7 +605,7 @@ license)."
gitanim_history,d1efd32e/CHANGELOG.md,13,word_replace,1,1,72,67,0.7,0,0,"@@ -691,7 +691,7 @@ viewer from losing context in very large hunks."
gitanim_history,d1efd32e/CHANGELOG.md,14,typo_fix,1,1,71,70,0.846,0,0,"@@ -756,7 +756,7 @@ applied in a single batch followed by the rapid delay."
gitanim_history,d1efd32e/CHANGELOG.md,15,block_modify,2,2,109,106,0.846,0,0,"@@ -866,9 +866,9 @@ and diff presentation. Each item is framed from the viewer's perspective."
gitanim_history,d1efd32e/CHANGELOG.md,16,block_modify,2,2,140,133,0.81,0,0,"@@ -876,8 +876,8 @@ and diff presentation. Each item is framed from the viewer's perspective."
gitanim_history,d1efd32e/CHANGELOG.md,17,word_replace,1,1,69,64,0.75,0,0,"@@ -892,7 +892,7 @@ and diff presentation. Each item is framed from the viewer's perspective."
gitanim_history,d1efd32e/CHANGELOG.md,18,block_modify,4,4,239,222,0.913,0,0,"@@ -910,16 +910,16 @@ and diff presentation. Each item is framed from the viewer's perspective."
gitanim_history,d1efd32e/README.md,0,typo_fix,1,1,75,74,0.857,0,0,"@@ -108,7 +108,7 @@ ad/"
gitanim_history,d1efd32e/COMPARISON.md,0,word_replace,1,1,53,52,0.75,0,0,"@@ -1,4 +1,4 @@"
gitanim_history,d1efd32e/COMPARISON.md,1,block_modify,2,2,65,63,0.8,0,0,"@@ -6,10 +6,10 @@"
gitanim_history,d1efd32e/COMPARISON.md,2,typo_fix,1,1,61,60,0.818,0,0,"@@ -31,7 +31,7 @@ Everything in one process, one language, one 4,500-line script."
gitanim_history,d1efd32e/COMPARISON.md,3,word_replace,1,1,51,50,0.667,0,0,"@@ -64,7 +64,7 @@ replaceable. The animator is ~200 lines (C++) vs. ~4,500 (vimscript)."
gitanim_history,d1efd32e/COMPARISON.md,4,word_replace,1,1,24,23,0.6,0,0,"@@ -84,7 +84,7 @@ replaceable. The animator is ~200 lines (C++) vs. ~4,500 (vimscript)."
gitanim_history,d1efd32e/COMPARISON.md,5,word_replace,1,1,25,24,0.5,0,0,"@@ -196,7 +196,7 @@ Test cases covered:"
gitanim_history,d1efd32e/COMPARISON.md,6,word_replace,1,1,39,38,0.714,0,0,"@@ -224,7 +224,7 @@ Compute parity:             14/14 PASS (C++ == Perl fallback identical)"
gitanim_history,d1efd32e/COMPARISON.md,7,block_modify,2,2,91,89,0.857,0,0,"@@ -248,12 +248,12 @@ Compute parity:             14/14 PASS (C++ == Perl fallback identical)"
gitanim_history,d1efd32e/COMPARISON.md,8,block_modify,4,4,154,150,0.833,0,0,"@@ -268,24 +268,24 @@ Add `--animator` flag to the bash `diffvim` wrapper that builds the"
gitanim_history,d1efd32e/README.md,0,typo_fix,1,1,70,69,0.857,0,0,"@@ -3,7 +3,7 @@"
gitanim_history,d1efd32e/README.md,1,word_replace,1,1,78,76,0.714,0,0,"@@ -21,7 +21,7 @@ simpler, faster, more correct architecture."
gitanim_history,d1efd32e/README.md,2,block_modify,2,2,91,89,0.778,0,0,"@@ -450,9 +450,9 @@ testing without a terminal."
gitanim_history,d1efd32e/README.md,3,word_replace,1,1,21,20,0.6,0,0,"@@ -471,7 +471,7 @@ testing without a terminal."
gitanim_history,d1efd32e/README.md,4,block_modify,3,3,126,123,0.818,0,0,"@@ -482,12 +482,12 @@ ad_pipeline old.py new.py"
gitanim_history,d1efd32e/colorize.pl,0,word_replace,1,1,63,58,0.727,0,0,"@@ -1,5 +1,5 @@"
gitanim_history,d1efd32e/colorize.pl,1,word_replace,1,1,78,73,0.727,0,0,"@@ -11,7 +11,7 @@"
gitanim_history,d1efd32e/colorize.pl,2,block_modify,2,2,106,96,0.8,0,0,"@@ -38,9 +38,9 @@ GetOptions("
gitanim_history,d1efd32e/colorize.pl,3,block_modify,3,3,165,150,0.75,0,0,"@@ -61,9 +61,9 @@ Output format:"
gitanim_history,d1efd32e/colorize.pl,4,word_replace,1,1,81,76,0.769,0,0,"@@ -125,7 +125,7 @@ sub colorize_with_vim {"
gitanim_history,d1efd32e/colorize.pl,5,word_replace,1,1,95,90,0.727,0,0,"@@ -336,4 +336,4 @@ for my $line (@colored) {"
gitanim_history,d1efd32e/AUTOLOAD_README.md,0,typo_fix,1,1,62,61,0.8,0,0,"@@ -1,6 +1,6 @@"
gitanim_history,d1efd32e/PLUGIN_README.md,0,word_replace,1,1,20,19,0.5,0,0,"@@ -1,4 +1,4 @@"
gitanim_history,d1efd32e/PLUGIN_README.md,1,typo_fix,1,1,48,47,0.8,0,0,"@@ -56,7 +56,7 @@ make"
gitanim_history,d1efd32e/README.md,0,typo_fix,1,1,64,63,0.8,0,0,"@@ -14,7 +14,7 @@ that animates a diff inside vim."
gitanim_history,d1efd32e/ad_vim.pl,0,typo_fix,1,1,64,63,0.846,0,0,"@@ -1,5 +1,5 @@"
gitanim_history,d1efd32e/ad_vim.pl,1,block_modify,3,3,170,167,0.875,0,0,"@@ -13,9 +13,9 @@"
gitanim_history,d1efd32e/ad_vim.pl,2,block_modify,2,2,79,77,0.75,0,0,"@@ -449,8 +449,8 @@ USAGE"
gitanim_history,d1efd32e/ad_vim.pl,3,typo_fix,1,1,98,97,0.867,0,0,"@@ -604,7 +604,7 @@ sub _is_binary {"
gitanim_history,d1efd32e/ad_vim.pl,4,typo_fix,1,1,71,70,0.818,0,0,"@@ -718,7 +718,7 @@ my $runtime_speed = 1.0;"
gitanim_history,d1efd32e/ad_vim.pl,5,word_replace,1,1,31,30,0.333,0,0,"@@ -973,7 +973,7 @@ function! DvToggleHelp() abort"
gitanim_history,d1efd32e/ad_vim.pl,6,word_replace,1,1,39,38,0.667,0,0,"@@ -1005,7 +1005,7 @@ endfunction"
gitanim_history,d1efd32e/ad_vim.pl,7,block_modify,3,3,93,90,0.714,0,0,"@@ -1013,19 +1013,19 @@ function! DvUndo() abort"
gitanim_history,d1efd32e/ad_vim.pl,8,typo_fix,1,1,62,61,0.8,0,0,"@@ -1118,7 +1118,7 @@ sub setup_no_tmux {"
gitanim_history,d1efd32e/ad_vim.pl,9,word_replace,1,1,59,58,0.778,0,0,"@@ -1130,7 +1130,7 @@ sub setup_no_tmux {"
gitanim_history,d1efd32e/ad_vim.pl,10,word_replace,1,1,61,60,0.75,0,0,"@@ -1157,7 +1157,7 @@ sub setup_remote {"
gitanim_history,d1efd32e/ad_vim.pl,11,typo_fix,1,1,94,93,0.857,0,0,"@@ -1332,7 +1332,7 @@ sub load_precomputed {"
gitanim_history,d1efd32e/ad_vim.pl,12,word_replace,1,1,54,53,0.75,0,0,"@@ -1407,7 +1407,7 @@ sub update_progress {"
gitanim_history,d1efd32e/ad_vim.pl,13,typo_fix,1,1,121,120,0.833,0,0,"@@ -1438,7 +1438,7 @@ sub start_next_hunk {"
gitanim_history,d1efd32e/ad_vim.pl,14,block_modify,4,4,317,313,0.882,0,0,"@@ -1699,16 +1699,16 @@ sub handle_user_input {"
gitanim_history,d1efd32e/ad_vim.pl,15,word_replace,1,1,56,55,0.75,0,0,"@@ -1806,7 +1806,7 @@ sub go_back_one_op {"
gitanim_history,d1efd32e/ad_vim.pl,16,word_replace,1,1,52,51,0.714,0,0,"@@ -1819,7 +1819,7 @@ sub go_to_beginning {"
gitanim_history,d1efd32e/ad_vim.pl,17,word_replace,1,1,46,45,0.714,0,0,"@@ -1828,7 +1828,7 @@ sub skip_to_end {"
gitanim_history,d1efd32e/ad_vim.pl,18,typo_fix,1,1,95,94,0.8,0,0,"@@ -1901,7 +1901,7 @@ sub animate {"
gitanim_history,d1efd32e/ad_vim.pl,19,typo_fix,1,1,136,135,0.9,0,0,"@@ -1912,7 +1912,7 @@ sub animate {"
gitanim_history,d1efd32e/ad_vim.pl,20,word_replace,1,1,66,65,0.75,0,0,"@@ -1935,7 +1935,7 @@ sub animate {"
gitanim_history,d1efd32e/ad_vim.pl,21,block_modify,2,2,181,179,0.818,0,0,"@@ -1975,11 +1975,11 @@ sub animate_all_pairs {"
gitanim_history,d1efd32e/ad_vim.pl,22,word_replace,1,1,99,98,0.778,0,0,"@@ -1988,7 +1988,7 @@ sub animate_all_pairs {"
gitanim_history,d1efd32e/ad_vim.pl,23,typo_fix,1,1,72,71,0.8,0,0,"@@ -2090,7 +2090,7 @@ if (@file_pairs > 1) {"
gitanim_history,d1efd32e/ad_vim.pl,24,block_modify,2,2,125,123,0.833,0,0,"@@ -2105,10 +2105,10 @@ if (@file_pairs > 1) {"
gitanim_history,d1efd32e/ad_vim.pl,25,typo_fix,1,1,89,88,0.833,0,0,"@@ -2116,7 +2116,7 @@ if (@file_pairs > 1) {"
gitanim_history,d1efd32e/engine.vim,0,typo_fix,1,1,71,70,0.9,0,0,"@@ -1,4 +1,4 @@"
gitanim_history,d1efd32e/engine.vim,1,block_modify,4,4,233,229,0.905,0,0,"@@ -6,22 +6,22 @@"
gitanim_history,d1efd32e/engine.vim,2,word_replace,1,1,66,65,0.778,0,0,"@@ -525,7 +525,7 @@ endfunction"
gitanim_history,d1efd32e/engine.vim,3,typo_fix,1,1,82,81,0.846,0,0,"@@ -569,7 +569,7 @@ function! s:LoadPrecomputed(path) abort"
gitanim_history,d1efd32e/engine.vim,4,typo_fix,1,1,70,69,0.875,0,0,"@@ -1335,7 +1335,7 @@ function! s:StartNextHunk() abort"
gitanim_history,d1efd32e/engine.vim,5,block_modify,2,2,231,229,0.882,0,0,"@@ -1344,9 +1344,9 @@ function! s:StartNextHunk() abort"
gitanim_history,d1efd32e/engine.vim,6,typo_fix,1,1,156,155,0.933,0,0,"@@ -1403,7 +1403,7 @@ function! s:StartNextHunk() abort"
